eXoID	Setup
DOS04217	No setup found
DOS04219	Options during startup
DOS04220	No setup found
DOS04221	No setup found
DOS04222	setup.exe
DOS04223	Options during startup
DOS04224	SETUP.EXE
DOS04225	SETUP.EXE
DOS04226	INSTALL.EXE
DOS04227	No setup found
DOS04229	Options during startup
DOS04230	No setup found
DOS04231	Options during startup
DOS04234	Options during startup
DOS04235	SETUP.EXE
DOS04236	Options during startup
DOS04237	No setup found
DOS04238	SOUND.BAT
DOS04239	SOUND.BAT
DOS04240	SETUP.EXE
DOS04241	D:\INSTALL.BAT
DOS04242	D:\RAYMAN\SETUP.BAT
DOS04245	SOUND.BAT
DOS04247	Parameters added to boot command
DOS04248	SETUP.EXE
DOS04249	INSTALL.EXE
DOS04251	No setup found
DOS04253	No setup found
DOS04254	SETUP.EXE
DOS04255	SETUP.EXE
DOS04256	No setup found
DOS04257	INSTALL.BAT
DOS04260	INSTALL.BAT
DOS04261	SETSOUND.EXE
DOS04262	INSTALL.EXE
DOS04263	No setup found
DOS04264	CONFIG.EXE
DOS04266	SETUP.EXE
DOS04270	SETUP.EXE
DOS04271	SETUP.EXE
DOS04272	Options during startup
DOS04274	No setup found
DOS04275	SETUP.EXE
DOS04276	INSTALL.EXE
DOS04277	No setup found
DOS04278	No setup found
DOS04279	Options during startup
DOS04280	SOUND.EXE
DOS04281	Parameters added to boot command
DOS04282	No setup found
DOS04283	Options during startup
DOS04284	No setup found
DOS04285	No setup found
DOS04286	No setup found
DOS04287	No setup found
DOS04288	INSTALL.EXE
DOS04289	No setup found
DOS04290	No setup found
DOS04291	install.exe
DOS04292	Options during startup
DOS04293	In-Game Menu
DOS04294	INSTALL.EXE
DOS04295	No setup found
DOS04296	No setup found
DOS04297	Options during startup
DOS04298	INSTALL.EXE
DOS04299	No setup found
DOS04301	SOUND.BAT
DOS04302	No setup found
DOS04304	install.exe
DOS04305	No setup found
DOS04306	Options during startup
DOS04307	Options during startup
DOS04308	Options during startup
DOS04309	SETUP.BAT
DOS04310	Options during startup
DOS04311	SETUP.EXE
DOS04312	No setup found
DOS04313	D:\SETUP.BAT
DOS04314	SETUP.EXE
DOS04315	SETUP.EXE
DOS04316	No setup found
DOS04318	SETUP.BAT
DOS04319	No setup found
DOS04320	Options during startup
DOS04322	No setup found
DOS04323	SETUP.EXE
DOS04325	install.exe
DOS04326	INSTALL.EXE
DOS04327	SOUND.BAT
DOS04328	INSTALL.EXE
DOS04330	No setup found
DOS04331	No setup found
DOS04332	SETSOUND.EXE
DOS04333	No setup found
DOS04334	No setup found
DOS04335	No setup found
DOS04338	No setup found
DOS04339	No setup found
DOS04340	No setup found
DOS04341	No setup found
DOS04342	No setup found
DOS04343	SETUP.EXE
DOS04344	No setup found
DOS04346	No setup found
DOS04347	SETUP.EXE
DOS04348	SETUP.EXE
DOS04349	No setup found
DOS04350	Options during startup
DOS04351	Options during startup
DOS04352	No setup found
DOS04353	No setup found
DOS04354	Options during startup
DOS04355	No setup found
DOS04356	No setup found
DOS04357	No setup found
DOS04358	Options during startup
DOS04359	No setup found
DOS04360	No setup found
DOS04361	No setup found
DOS04362	No setup found
DOS04363	SETUP.EXE
DOS04365	Options during startup
DOS04366	No setup found
DOS04367	SETUP.BAT
DOS04368	SETUP.EXE
DOS04369	No setup found
DOS04370	Options during startup
DOS04371	No setup found
DOS04372	No setup found
DOS04374	No setup found
DOS04375	No setup found
DOS04376	Options during startup
DOS04377	No setup found
DOS04378	No setup found
DOS04379	CONFIG.EXE
DOS04380	ROESETUP.EXE
DOS04381	R2SETUP.EXE
DOS04382	No setup found
DOS04384	No setup found
DOS04385	VIDSETUP.EXE
DOS04386	Options during startup
DOS04387	SETUP.EXE
DOS04388	Options during startup
DOS04389	Options during startup
DOS04390	No setup found
DOS04391	No setup found
DOS04394	D:\SETUP.BAT
DOS04395	No setup found
DOS04396	No setup found
DOS04398	INSTALL.EXE
DOS04400	INSTALL.EXE
DOS04401	No setup found
DOS04402	SETUP.EXE
DOS04403	SETSOUND.EXE
DOS04404	No setup found
DOS04405	Options during startup
DOS04407	Options during startup
DOS04408	No setup found
DOS04409	No setup found
DOS04410	No setup found
DOS04411	No setup found
DOS04413	No setup found
DOS04414	Options during startup
DOS04415	INSTALL.COM
DOS04416	No setup found
DOS04417	Options during startup
DOS04418	No setup found
DOS04422	No setup found
DOS04427	No setup found
DOS04428	No setup found
DOS04430	Options during startup
DOS04431	SETSOUND.EXE
DOS04432	SETUP.EXE
DOS04433	No setup found
DOS04436	INSTALL.EXE
DOS04438	D:\SETUP.EXE
DOS04439	SETUP.EXE
DOS04440	SETUP.BAT
DOS04441	No setup found
DOS04442	No setup found
DOS04443	No setup found
DOS04444	Options during startup
DOS04445	No setup found
DOS04446	No setup found
DOS04447	INSTALL.COM
DOS04448	SETUP.BAT
DOS04450	Options during startup
DOS04451	No setup found
DOS04453	No setup found
DOS04454	No setup found
DOS04455	No setup found
DOS04456	No setup found
DOS04457	Options during startup
DOS04458	No setup found
DOS04460	No setup found
DOS04461	No setup found
DOS04462	No setup found
DOS04463	No setup found
DOS04464	INSTALL.EXE
DOS04467	No setup found
DOS04468	No setup found
DOS04470	No setup found
DOS04471	SETUP.EXE
DOS04472	No setup found
DOS04475	install.exe
DOS04476	INSTALL.EXE
DOS04477	INSTALL.EXE
DOS04478	INSTALL.EXE
DOS04479	INSTALL.EXE
DOS04480	No setup found
DOS04481	No setup found
DOS04482	Options during startup
DOS04483	INSTALL.EXE
DOS04484	No setup found
DOS04485	No setup found
DOS04486	Options during startup
DOS04487	Options during startup
DOS04488	No setup found
DOS04489	SETUP.EXE
DOS04492	No setup found
DOS04493	No setup found
DOS04494	No setup found
DOS04495	No setup found
DOS04496	Options during startup
DOS04497	No setup found
DOS04498	No setup found
DOS04500	No setup found
DOS04501	SETUP.EXE
DOS04502	No setup found
DOS04503	No setup found
DOS04504	Options during startup
DOS04505	No setup found
DOS04506	No setup found
DOS04507	SNDSETUP.EXE
DOS04508	SOUNDSET.EXE
DOS04509	No setup found
DOS04510	Parameters added to boot command
DOS04511	SETUP.EXE
DOS04512	SETUP.EXE
DOS04513	No setup found
DOS04514	INSTALL.EXE
DOS04515	SETSOUND.EXE
DOS04516	No setup found
DOS04517	No setup found
DOS04518	Options during startup
DOS04519	SOUNDSET.EXE
DOS04520	No setup found
DOS04522	SETUP.EXE
DOS04523	Options during startup
DOS04524	No setup found
DOS04525	No setup found
DOS04527	No setup found
DOS04528	No setup found
DOS04529	No setup found
DOS04530	No setup found
DOS04531	Options during startup
DOS04532	No setup found
DOS04533	No setup found
DOS04534	Options during startup
DOS04539	INSTALL.EXE
DOS04540	Options during startup
DOS04541	Options during startup
DOS04542	INSTALL.EXE
DOS04544	D:\INSTALL.BAT
DOS04546	No setup found
DOS04548	SETSOUND.EXE
DOS04550	SETSOUND.EXE
DOS04553	Options during startup
DOS04554	Options during startup
DOS04555	MENU.EXE
DOS04556	INSTALL.EXE
DOS04557	SETUP.EXE
DOS04559	D:\SIGNOS\SETUP.EXE
DOS04560	INSTALL.EXE
DOS04561	SETTINGS.EXE
DOS04563	INSTALL.EXE
DOS04569	SCSETUP.EXE
DOS04575	No setup found
DOS04576	INSTALL.EXE
DOS04577	INSTALL.EXE
DOS04578	SETSOUND.EXE
DOS04579	No setup found
DOS04580	SETUP.EXE
DOS04582	SETUP.EXE
DOS04583	CONFIG.BAT
DOS04584	SETUP.EXE
DOS04585	No setup found
DOS04588	Options during startup
DOS04589	No setup found
DOS04590	Options during startup
DOS04591	No setup found
DOS04592	Options during startup
DOS04593	Options during startup
DOS04594	Parameters added to boot command
DOS04597	Options during startup
DOS04599	Options during startup
DOS04600	SETUP.EXE
DOS04601	SETUP.EXE
DOS04602	Parameters added to boot command
DOS04603	Options during startup
DOS04604	Options during startup
DOS04605	Options during startup
DOS04606	No setup found
DOS04607	No setup found
DOS04608	No setup found
DOS04609	No setup found
DOS04610	No setup found
DOS04611	No setup found
DOS04613	No setup found
DOS04614	No setup found
DOS04615	INSTALL.EXE
DOS04616	No setup found
DOS04617	D:\OCEAN.CD\SLEEP\SETUP.EXE
DOS04618	No setup found
DOS04619	Options during startup
DOS04620	INSTALL.EXE
DOS04621	No setup found
DOS04623	No setup found
DOS04624	INSTALL.EXE
DOS04625	No setup found
DOS04626	Options during startup
DOS04627	No setup found
DOS04628	No setup found
DOS04629	No setup found
DOS04630	No setup found
DOS04631	No setup found
DOS04632	No setup found
DOS04633	INSTALL.EXE
DOS04634	Options during startup
DOS04635	No setup found
DOS04636	No setup found
DOS04637	INSTALL.EXE
DOS04638	No setup found
DOS04639	No setup found
DOS04640	SETUP.EXE
DOS04641	No setup found
DOS04642	No setup found
DOS04646	No setup found
DOS04647	No setup found
DOS04655	Options during startup
DOS04656	No setup found
DOS04657	No setup found
DOS04659	D:\INSTALL.EXE
DOS04660	Options during startup
DOS04661	No setup found
DOS04662	SOLSETUP.EXE
DOS04664	No setup found
DOS04665	Options during startup
DOS04666	No setup found
DOS04667	No setup found
DOS04668	No setup found
DOS04669	Options during startup
DOS04670	Options during startup
DOS04671	Options during startup
DOS04672	No setup found
DOS04673	Options during startup
DOS04674	No setup found
DOS04675	INSTALL.EXE
DOS04676	No setup found
DOS04678	Options during startup
DOS04679	SETUP.BAT
DOS04680	No setup found
DOS04681	Options during startup
DOS04682	Options during startup
DOS04683	Options during startup
DOS04684	SETUP.EXE
DOS04686	No setup found
DOS04687	Options during startup
DOS04688	Options during startup
DOS04689	No setup found
DOS04690	No setup found
DOS04691	D:\INSTALL.EXE
DOS04692	SETUP.EXE
DOS04693	Options during startup
DOS04694	No setup found
DOS04695	No setup found
DOS04696	INSTALL.EXE
DOS04698	SETSOUND.BAT
DOS04700	INSTALL.EXE
DOS04703	No setup found
DOS04704	No setup found
DOS04705	INSTALL.EXE
DOS04706	No setup found
DOS04709	No setup found
DOS04710	INSTALL.EXE
DOS04711	INSTALL.EXE
DOS04712	INSTALL.EXE
DOS04715	INSTALL.EXE
DOS04716	No setup found
DOS04717	No setup found
DOS04718	No setup found
DOS04719	No setup found
DOS04720	Options during startup
DOS04721	Options during startup
DOS04722	Options during startup
DOS04723	JOY.BAT
DOS04724	No setup found
DOS04725	INSTALL.EXE
DOS04726	Options during startup
DOS04727	Options during startup
DOS04731	Options during startup
DOS04734	No setup found
DOS04736	No setup found
DOS04737	SETUP.EXE
DOS04738	Optional executeables
DOS04739	SETUP.COM
DOS04740	INSTALL.EXE
DOS04741	SETUP.EXE
DOS04742	SETUP.EXE
DOS04743	SETUP.EXE
DOS04745	No setup found
DOS04746	No setup found
DOS04747	Parameters added to boot command
DOS04748	Parameters added to boot command
DOS04749	install.exe
DOS04751	No setup found
DOS04752	No setup found
DOS04753	SETSOUND.BAT
DOS04754	No setup found
DOS04755	install.exe
DOS04756	No setup found
DOS04757	No setup found
DOS04758	No setup found
DOS04759	Options during startup
DOS04760	Options during startup
DOS04761	INSTALL.EXE
DOS04762	Options during startup
DOS04763	INSTALL.EXE
DOS04764	Options during startup
DOS04765	No setup found
DOS04766	No setup found
DOS04767	No setup found
DOS04768	INSTALL.EXE
DOS04769	No setup found
DOS04770	No setup found
DOS04773	No setup found
DOS04780	SETUP.EXE
DOS04781	No setup found
DOS04782	SETSOUND.EXE
DOS04783	SPYSETUP.EXE
DOS04784	No setup found
DOS04785	No setup found
DOS04786	No setup found
DOS04787	No setup found
DOS04788	Options during startup
DOS04790	Options during startup
DOS04791	No setup found
DOS04793	SETUP.BAT
DOS04794	Options during startup
DOS04795	No setup found
DOS04796	INSTALL.EXE
DOS04797	Options during startup
DOS04799	No setup found
DOS04800	No setup found
DOS04801	No setup found
DOS04802	SETSOUND.BAT
DOS04803	No setup found
DOS04804	SETSOUND.EXE
DOS04806	No setup found
DOS04807	SETUP.EXE
DOS04809	No setup found
DOS04810	No setup found
DOS04811	Options during startup
DOS04812	Options during startup
DOS04813	No setup found
DOS04814	Options during startup
DOS04815	Options during startup
DOS04816	Options during startup
DOS04817	SOUND.EXE
DOS04818	Options during startup
DOS04819	Options during startup
DOS04820	No setup found
DOS04821	SETUP.EXE
DOS04822	Options during startup
DOS04823	Options during startup
DOS04824	No setup found
DOS04825	No setup found
DOS04826	SETUP.EXE
DOS04827	DS9SETUP.EXE
DOS04830	No setup found
DOS04831	setup.exe
DOS04832	INSTALL.BAT
DOS04834	No setup found
DOS04835	SETUP.EXE
DOS04836	Options during startup
DOS04837	No setup found
DOS04838	No setup found
DOS04839	Options during startup
DOS04840	Options during startup
DOS04841	No setup found
DOS04842	No setup found
DOS04844	SETUP.EXE
DOS04845	D:\REBEL.EXE
DOS04847	D:\REBEL2.EXE
DOS04850	INSTALL.EXE
DOS04854	INSTALL.EXE
DOS04856	No setup found
DOS04857	No setup found
DOS04858	SETSOUND.EXE
DOS04860	SETSOUND.EXE
DOS04861	SETSOUND.EXE
DOS04863	setup.exe
DOS04864	No setup found
DOS04866	SCSETUP.EXE
DOS04867	D:\INSTALL.EXE
DOS04868	No setup found
DOS04869	No setup found
DOS04870	No setup found
DOS04871	Options during startup
DOS04872	SETMODE.EXE
DOS04873	SETUP.EXE
DOS04874	config.exe
DOS04875	No setup found
DOS04876	No setup found
DOS04877	SETUP.EXE
DOS04878	SETUP.EXE
DOS04879	Options during startup
DOS04880	No setup found
DOS04881	Options during startup
DOS04882	No setup found
DOS04883	Options during startup
DOS04885	No setup found
DOS04886	No setup found
DOS04887	No setup found
DOS04888	SETUP.EXE
DOS04889	INSTALL.EXE
DOS04890	INSTALL.BAT
DOS04893	INSTALL.EXE
DOS04896	Options during startup
DOS04897	No setup found
DOS04898	No setup found
DOS04899	SETUP.EXE
DOS04900	CONFIG.EXE
DOS04901	SETUP.EXE
DOS04902	SETD.BAT
DOS04903	No setup found
DOS04904	No setup found
DOS04905	No setup found
DOS04906	No setup found
DOS04907	SETSND.BAT
DOS04908	SETSND.BAT
DOS04909	Options during startup
DOS04910	Options during startup
DOS04911	No setup found
DOS04913	Options during startup
DOS04914	INSTALL.EXE
DOS04915	INSTALL.EXE
DOS04916	SETUP.EXE
DOS04917	Optional executeables
DOS04918	No setup found
DOS04920	SETSOUND.EXE
DOS04921	No setup found
DOS04922	Options during startup
DOS04923	SNDSETUP.EXE
DOS04924	No setup found
DOS04925	No setup found
DOS04926	SETSOUND.EXE
DOS04927	setup.exe
DOS04929	CONFIG.EXE
DOS04931	Options during startup
DOS04932	SETUP.COM
DOS04934	No setup found
DOS04936	No setup found
DOS04937	SETUP.EXE
DOS04938	No setup found
DOS04939	SETSOUND.EXE
DOS04940	Options during startup
DOS04941	SOUNDSET.EXE
DOS04942	No setup found
DOS04944	INSTALL.EXE
DOS04945	Options during startup
DOS04946	No setup found
DOS04947	No setup found
DOS04948	INSTALL.EXE
DOS04949	Options during startup
DOS04950	Options during startup
DOS04951	No setup found
DOS04952	Optional executeables
DOS04954	No setup found
DOS04955	No setup found
DOS04956	No setup found
DOS04957	Options during startup
DOS04958	Options during startup
DOS04959	SETUP.EXE
DOS04960	No setup found
DOS04961	No setup found
DOS04962	INSTALL.EXE
DOS04963	SETUP.EXE
DOS04964	No setup found
DOS04965	No setup found
DOS04966	No setup found
DOS04967	No setup found
DOS04968	No setup found
DOS04969	No setup found
DOS04970	No setup found
DOS04971	No setup found
DOS04972	No setup found
DOS04973	Options during startup
DOS04974	JOY_CNTL.COM
DOS04975	JOY_CNTL.EXE
DOS04976	No setup found
DOS04977	SOUND.BAT
DOS04978	SETUP.BAT
DOS04979	No setup found
DOS04981	No setup found
DOS04982	No setup found
DOS04984	No setup found
DOS04986	Options during startup
DOS04987	D:\SETUP\SETUP.BAT
DOS04988	SETUP.EXE
DOS04989	Options during startup
DOS04990	No setup found
DOS04991	Options during startup
DOS04993	No setup found
DOS04994	SETSOUND.EXE
DOS04995	No setup found
DOS04996	No setup found
DOS04997	Options during startup
DOS04998	No setup found
DOS04999	No setup found
DOS05002	No setup found
DOS05003	SETSOUND.EXE
DOS05005	INSTALL.EXE
DOS05006	INSTALL.EXE
DOS05007	INSTALL.EXE
DOS05008	No setup found
DOS05009	SETUP.EXE
DOS05012	Options during startup
DOS05014	No setup found
DOS05017	No setup found
DOS05018	Options during startup
DOS05019	SETUP.EXE
DOS05021	No setup found
DOS05022	No setup found
DOS05023	Optional executeables
DOS05024	SETUP.EXE
DOS05025	No setup found
DOS05026	SETUP.EXE
DOS05027	No setup found
DOS05028	Options during startup
DOS05029	Options during startup
DOS05031	INSTALL.EXE
DOS05032	No setup found
DOS05033	No setup found
DOS05034	No setup found
DOS05035	CONFIG.EXE
DOS05036	Options during startup
DOS05037	No setup found
DOS05038	Options during startup
DOS05039	MNU.EXE
DOS05040	Options during startup
DOS05041	SETUP.EXE
DOS05042	SOUNDSET.EXE
DOS05043	Options during startup
DOS05044	SETUP.EXE
DOS05045	No setup found
DOS05053	CONFIG.EXE
DOS05054	No setup found
DOS05055	Options during startup
DOS05057	Embedded in batchfile
DOS05058	Options during startup
DOS05059	Options during startup
DOS05060	SETUP.EXE
DOS05061	No setup found
DOS05063	No setup found
DOS05064	Options during startup
DOS05065	SETUP.EXE
DOS05066	D:\INSTALL.EXE
DOS05069	No setup found
DOS05070	INSTALL.BAT
DOS05071	SETUP.EXE
DOS05072	D:\INSTALL.EXE
DOS05073	No setup found
DOS05075	setup.exe
DOS05076	SETUP.BAT
DOS05077	No setup found
DOS05079	CONFIG.EXE
DOS05080	Options during startup
DOS05083	SETUP.EXE
DOS05087	Optional executeables
DOS05088	SETSOUND.EXE
DOS05089	No setup found
DOS05090	No setup found
DOS05091	Options during startup
DOS05092	No setup found
DOS05094	No setup found
DOS05095	CONFIG.EXE
DOS05096	Options during startup
DOS05097	No setup found
DOS05098	config.exe
DOS05099	Options during startup
DOS05101	No setup found
DOS05102	No setup found
DOS05103	No setup found
DOS05104	SETUP.EXE
DOS05105	Options during startup
DOS05106	SETSOUND.EXE
DOS05107	Options during startup
DOS05108	No setup found
DOS05109	No setup found
DOS05110	install.exe
DOS05111	SETUP.EXE
DOS05112	No setup found
DOS05114	No setup found
DOS05115	No setup found
DOS05116	No setup found
DOS05117	SETUP.EXE
DOS05119	No setup found
DOS05120	Options during startup
DOS05122	Options during startup
DOS05124	No setup found
DOS05125	Options during startup
DOS05126	SETUP.EXE
DOS05128	INSTALL.EXE
DOS05129	Options during startup
DOS05130	SETUP.EXE
DOS05131	SETSOUND.EXE
DOS05132	Options during startup
DOS05133	SETUP.EXE
DOS05134	Parameters added to boot command
DOS05135	No setup found
DOS05136	No setup found
DOS05137	No setup found
DOS05138	TILT_CFG.EXE
DOS05139	MENU.EXE
DOS05140	Options during startup
DOS05141	SETSOUND.BAT
DOS05142	Options during startup
DOS05143	D:\INSTALL.BAT
DOS05144	Parameters added to boot command
DOS05145	Options during startup
DOS05146	No setup found
DOS05147	SETUP.EXE
DOS05148	Options during startup
DOS05149	Options during startup
DOS05150	INSTALL.EXE
DOS05151	Options during startup
DOS05154	Parameters added to boot command
DOS05155	SETUP.EXE
DOS05156	No setup found
DOS05158	Options during startup
DOS05159	SETUP.BAT
DOS05160	No setup found
DOS05161	SETUP.EXE
DOS05162	No setup found
DOS05163	No setup found
DOS05164	Parameters added to boot command
DOS05166	SETUP.EXE
DOS05167	No setup found
DOS05168	No setup found
DOS05169	No setup found
DOS05170	D:\FOOTBALL\SETUP.EXE
DOS05171	SETUP.EXE
DOS05173	No setup found
DOS05174	No setup found
DOS05175	No setup found
DOS05176	No setup found
DOS05177	No setup found
DOS05178	No setup found
DOS05179	No setup found
DOS05180	No setup found
DOS05182	No setup found
DOS05183	No setup found
DOS05184	No setup found
DOS05185	No setup found
DOS05186	No setup found
DOS05187	No setup found
DOS05188	No setup found
DOS05189	No setup found
DOS05190	No setup found
DOS05191	No setup found
DOS05192	No setup found
DOS05194	No setup found
DOS05195	No setup found
DOS05196	No setup found
DOS05197	No setup found
DOS05198	No setup found
DOS05199	No setup found
DOS05200	No setup found
DOS05201	No setup found
DOS05202	No setup found
DOS05203	No setup found
DOS05204	No setup found
DOS05205	SETUP.BAT
DOS05206	SETUP.EXE
DOS05207	SOUND.EXE
DOS05208	SETJOY.EXE
DOS05210	Options during startup
DOS05211	SETUP.EXE
DOS05213	Options during startup
DOS05214	No setup found
DOS05215	SETUP.EXE
DOS05217	No setup found
DOS05221	INSTALL.EXE
DOS05222	D:\TORNADO\SETUP.EXE
DOS05225	No setup found
DOS05226	D:\INSTALL.EXE
DOS05227	SETSOUND.EXE
DOS05228	Options during startup
DOS05229	SETUP.BAT
DOS05231	No setup found
DOS05232	D:\INSTALL.EXE
DOS05233	TBSETUP.EXE
DOS05234	Options during startup
DOS05235	No setup found
DOS05236	SETUP.EXE
DOS05237	No setup found
DOS05238	No setup found
DOS05239	No setup found
DOS05240	No setup found
DOS05241	No setup found
DOS05242	No setup found
DOS05243	No setup found
DOS05244	Options during startup
DOS05245	No setup found
DOS05246	No setup found
DOS05247	INSTALL.EXE
DOS05248	INSTALL.EXE
DOS05251	No setup found
DOS05252	INSTALL.EXE
DOS05253	No setup found
DOS05255	SETSOUND.BAT
DOS05256	No setup found
DOS05257	Options during startup
DOS05258	No setup found
DOS05260	No setup found
DOS05261	No setup found
DOS05262	No setup found
DOS05263	No setup found
DOS05264	Options during startup
DOS05265	setup.exe
DOS05266	Options during startup
DOS05267	Options during startup
DOS05268	Options during startup
DOS05272	D:\SETUP.EXE
DOS05273	dossetup.bat
DOS05274	No setup found
DOS05275	setup.exe
DOS05276	No setup found
DOS05277	No setup found
DOS05278	No setup found
DOS05281	SETUP.BAT
DOS05284	No setup found
DOS05289	No setup found
DOS05290	No setup found
DOS05291	Options during startup
DOS05293	No setup found
DOS05294	Options during startup
DOS05295	Options during startup
DOS05296	SETUP.BAT
DOS05297	No setup found
DOS05299	SETUP.EXE
DOS05300	No setup found
DOS05301	No setup found
DOS05302	SETSOUND.EXE
DOS05303	SETUP.EXE
DOS05304	No setup found
DOS05305	D:\INSTALL.BAT
DOS05306	No setup found
DOS05307	No setup found
DOS05308	Options during startup
DOS05309	No setup found
DOS05311	No setup found
DOS05312	Options during startup
DOS05313	No setup found
DOS05314	No setup found
DOS05315	No setup found
DOS05316	No setup found
DOS05317	No setup found
DOS05318	Options during startup
DOS05319	SETSOUND.EXE
DOS05320	INSTALL.BAT
DOS05321	SELECT.EXE
DOS05324	SETUP.BAT
DOS05326	No setup found
DOS05327	Parameters added to boot command
DOS05328	SETUP.BAT
DOS05331	SETUP.EXE
DOS05332	SETSOUND.BAT
DOS05334	Optional executeables
DOS05335	SETUP.EXE
DOS05336	SETUP.EXE
DOS05337	No setup found
DOS05338	SETSOUND.BAT
DOS05339	INSTALL.EXE
DOS05340	No setup found
DOS05342	No setup found
DOS05343	Options during startup
DOS05345	GAMESET.EXE
DOS05346	No setup found
DOS05348	INSTALL.EXE
DOS05349	D:\INSTALL.EXE
DOS05351	No setup found
DOS05352	No setup found
DOS05353	SETUP.EXE
DOS05354	SETUP.EXE
DOS05357	No setup found
DOS05358	No setup found
DOS05359	SETUP.COM
DOS05360	Options during startup
DOS05361	No setup found
DOS05362	No setup found
DOS05363	No setup found
DOS05364	No setup found
DOS05365	No setup found
DOS05366	No setup found
DOS05369	No setup found
DOS05370	INSTALL.EXE
DOS05372	No setup found
DOS05373	No setup found
DOS05378	No setup found
DOS05380	No setup found
DOS05383	No setup found
DOS05384	No setup found
DOS05386	SETUP.BAT
DOS05387	Options during startup
DOS05388	No setup found
DOS05389	No setup found
DOS05390	No setup found
DOS05391	SETUP.EXE
DOS05396	INSTALL.EXE
DOS05397	D:\SETUP.BAT
DOS05399	SETUP.EXE
DOS05400	SETSOUND.EXE
DOS05401	SETUP.EXE
DOS05406	No setup found
DOS05407	No setup found
DOS05410	INSTALL.EXE
DOS05411	No setup found
DOS05412	INSTALL.EXE
DOS05413	No setup found
DOS05414	SETUP.BAT
DOS05416	No setup found
DOS05417	Embedded in batchfile
DOS05418	No setup found
DOS05419	Options during startup
DOS05420	No setup found
DOS05421	No setup found
DOS05422	SETUP.EXE
DOS05423	OS2INST.EXE
DOS05424	Options during startup
DOS05425	SETUP.EXE
DOS05426	No setup found
DOS05427	No setup found
DOS05428	SETSOUND.EXE
DOS05429	No setup found
DOS05430	No setup found
DOS05431	Options during startup
DOS05432	No setup found
DOS05433	INSTALL.EXE
DOS05434	SETUP.EXE
DOS05435	SETUP.EXE
DOS05436	SETUP.BAT
DOS05437	SETUP.BAT
DOS05438	No setup found
DOS05439	No setup found
DOS05440	No setup found
DOS05441	No setup found
DOS05442	Options during startup
DOS05443	No setup found
DOS05444	Options during startup
DOS05446	No setup found
DOS05447	No setup found
DOS05452	No setup found
DOS05453	Options during startup
DOS05454	SETSOUND.EXE
DOS05455	Options during startup
DOS05456	Options during startup
DOS05458	No setup found
DOS05459	No setup found
DOS05460	No setup found
DOS05461	No setup found
DOS05462	No setup found
DOS05463	No setup found
DOS05466	No setup found
DOS05467	No setup found
DOS05468	No setup found
DOS05470	Options during startup
DOS05471	No setup found
DOS05472	No setup found
DOS05473	No setup found
DOS05474	No setup found
DOS05476	No setup found
DOS05477	SETUP.COM
DOS05478	No setup found
DOS05480	INSTALL.EXE
DOS05481	Options during startup
DOS05482	No setup found
DOS05483	No setup found
DOS05485	INSTALL.EXE
DOS05486	No setup found
DOS05487	No setup found
DOS05491	Options during startup
DOS05492	Optional executeables
DOS05493	No setup found
DOS05495	SETUP.EXE
DOS05496	No setup found
DOS05497	SETUP.EXE
DOS05498	No setup found
DOS05499	D:\MPSCFG.EXE
DOS05500	CONFIG.EXE
DOS05501	3DSETUP.EXE
DOS05503	CONFIG.EXE
DOS05505	SETUP.EXE
DOS05506	No setup found
DOS05508	No setup found
DOS05510	Options during startup
DOS05511	INSTALL.EXE
DOS05512	No setup found
DOS05513	No setup found
DOS05514	No setup found
DOS05515	No setup found
DOS05516	No setup found
DOS05517	D:\INSTALL.BAT
DOS05518	SETSOUND.EXE
DOS05519	setup.bat
DOS05520	No setup found
DOS05521	No setup found
DOS05522	Options during startup
DOS05523	Config File
DOS05524	SETUP.EXE
DOS05525	SETD.EXE
DOS05527	install.exe
DOS05528	No setup found
DOS05529	SETUP.EXE
DOS05531	No setup found
DOS05536	SETUP.EXE
DOS05537	SETUP.EXE
DOS05538	D:\SETUP.EXE
DOS05539	Options during startup
DOS05540	Options during startup
DOS05541	SOUND.EXE
DOS05542	setup.exe
DOS05543	No setup found
DOS05544	Options during startup
DOS05545	No setup found
DOS05547	No setup found
DOS05548	INSTALL.EXE
DOS05549	INSTALL.EXE
DOS05551	Options during startup
DOS05552	No setup found
DOS05553	SETD.EXE
DOS05554	No setup found
DOS05556	No setup found
DOS05557	No setup found
DOS05558	SETSOUND.EXE
DOS05559	No setup found
DOS05560	SETUP.EXE
DOS05561	SETSOUND.EXE
DOS05562	No setup found
DOS05563	No setup found
DOS05564	No setup found
DOS05565	wwcfg.exe
DOS05567	No setup found
DOS05568	INSTALL.EXE
DOS05569	Options during startup
DOS05570	No setup found
DOS05571	Options during startup
DOS05572	No setup found
DOS05573	No setup found
DOS05574	setup.exe
DOS05575	No setup found
DOS05576	No setup found
DOS05577	SETUP.EXE
DOS05578	No setup found
DOS05579	SETUP.EXE
DOS05580	No setup found
DOS05581	No setup found
DOS05582	No setup found
DOS05584	No setup found
DOS05585	Options during startup
DOS05586	No setup found
DOS05587	No setup found
DOS05589	Options during startup
DOS05590	Options during startup
DOS05592	D:\INSTALL.EXE
DOS05593	No setup found
DOS05594	Options during startup
DOS05595	No setup found
DOS05596	No setup found
DOS05597	No setup found
DOS05598	No setup found
DOS05599	No setup found
DOS05600	Options during startup
DOS05601	No setup found
DOS05602	No setup found
DOS05603	SETUP.EXE
