eXoID	Game	Folder	sdl__fulldouble	sdl__fullfixed	sdl__output	sdl__autolock	sdl__sensitivity	sdl__mapperfile	sdl__usescancodes	sdl__overscan	sdl__titlebar	sdl__showmenu	dosbox__machine	dosbox__vmemsize	dosbox__memsize	render__char9	render__doublescan	render__autofit	vsync__vsyncmode	cpu__core	cpu__cputype	cpu__cycles	cpu__cycleup	cpu__cycledown	keyboard__aux	pci__voodoo	pci__voodoomem	mixer__rate	mixer__blocksize	mixer__prebuffer	midi__mpu401	midi__mididevice	midi__fluid_dot_soundfont	midi__fluid_dot_gain	midi__mt32_dot_romdir	midi__mt32_dot_output_dot_gain	sblaster__sbtype	sblaster__sbbase	sblaster__goldplay	sblaster__irq	sblaster__dma	sblaster__hdma	sblaster__sbmixer	sblaster__oplmode	sblaster__oplemu	sblaster__oplrate	gus__gus	gus__gusrate	gus__gusdma	gus__ultradir	innova__innova	speaker__ps1audio	speaker__ps1audiorate	speaker__pcspeaker	speaker__pcrate	speaker__wizpopfix	speaker__tandy	speaker__tandyrate	speaker__disney	joystick__joysticktype	joystick__timed	joystick__buttonwrap	dos__xms	dos__ems	dos__umb	dos__keyboardlayout	ipx__ipx	ne2000__ne2000	ne2000__macaddr	log__logfile
DOS15582	Labyrinth (1992)	Labyr92			openglnb			mapper.map					svga_s3		63																																																							
DOS07398	Labyrinth (1986)	Labyri86			openglnb			mapper.map					svga_s3		32																																																							
DOS03052	Labyrinth (1987)	Labyrint			openglnb			mapper.map					svga_s3																																																									
DOS15583	Labyrinth of Light	LabyroLi			openglnb			mapper.map					svga_s3																																																									
DOS16043	Labrynth of Zeux	LabZeux			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS03055	La Corona Mágica	LaCorona			openglnb			mapper.map					svga_s3																																																									
DOS00260	La Cosa Nostra	LaCosa			openglnb			mapper.map					svga_s3									30000																																																
DOS03056	L.A. Crackdown	lacrack			openglnb			mapper.map					cga	auto	4													48000				auto																				false		discrete																
DOS15579	La Cueva del Dragon	LaCueva			openglnb			mapper.map					svga_s3																																																									
DOS06919	Lada: The Ultimate Challenge	Lada96			openglnb			mapper.map					svga_s3									45000																																																
DOS03057	Ladder Man I-III	ladderma			openglnb			mapper.map					svga_s3		64																																																							
DOS06920	LadyBug	LadyBug			openglnb			mapper.map					svga_s3		63							30000																																																
DOS03062	La Espada Sagrada	LaEspada			openglnb			mapper.map					svga_s3																																															2axis										
DOS03063	L'Affaire...	Laffr86			openglnb			mapper.map					svga_s3		32							1500																																																
DOS06138	Lagaf': Les Aventures de Moktar - Vol 1: La Zoubida	LagafLes			openglnb			mapper.map					svga_s3									1200																																																
DOS07874	Last Hero in China	LaHeChin			openglnb			mapper.map					svga_s3		63							20000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS15580	La Historia Inolvidable	LaHistor			openglnb			mapper.map					svga_s3		8							500																																																
DOS03065	Lakers versus Celtics and the NBA Playoffs	Lakersve			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS06308	Lala Prologue	lalapro			openglnb			mapper.map					svga_s3									20000																																																
DOS03066	L.A. Law: The Computer Game	lalaw			openglnb			mapper.map					svga_s3									6000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS15581	La Leyenda del Vikingo	LaLeyend			openglnb			mapper.map					svga_s3		63							100																																																
DOS03067	Lamborghini: American Challenge	Lamborgh			openglnb			mapper.map					svga_s3		64																																																							
DOS03068	Lamers	Lamers			openglnb			mapper.map					svga_s3									2000																																																
DOS03069	Lancelot	lancelot			openglnb			mapper.map					svga_s3		64							1000	500						2048	10																	true															true				none				
DOS03158	Life & Death	landd1			openglnb			mapper.map					ega		64																																																							
DOS03159	Life & Death II: The Brain	landd2			openglnb			mapper.map					svga_s3		64																																																							
DOS15173	Land Of Devastation	LandODev			openglpp			mapper.map					svga_s3																																																									
DOS03070	Landing Party	landpart			openglnb			mapper.map					svga_s3		64																																																							
DOS05921	Lane Mastodon vs. the Blubbermen	lanemast			openglnb			mapper.map					cga	auto	4							900						48000				auto																				false		discrete																
DOS15584	Lapi	Lapi			openglnb			mapper.map					svga_s3		63																																																							
DOS06457	Larax & Zaco	Larax			openglnb			mapper.map					svga_s3		63							65000																																																
DOS03078	Larn	larn			openglnb			mapper.map					svga_s3		64																																																							
DOS07894	Lars The Wanderer	LarsWand			openglnb			mapper.map					svga_s3		63							25000																																																
DOS03081	Laser Chess (1994)	laserchs			openglnb			mapper.map					svga_s3		64																																																							
DOS06458	Laser Cycle	LaserCy			openglnb			mapper.map					svga_s3									300																																						2axis										
DOS03082	Laser Light	laserlit			openglnb			mapper.map					svga_s3		64																																																							
DOS06139	Lasermania	LaserMan			openglnb			mapper.map					svga_s3																																																									
DOS03084	Laser Surgeon: The Microscopic Mission	LaserSur			openglnb			mapper.map					tandy	auto	4													48000				auto																				false		discrete																
DOS03085	Laserwars	laserwar			openglnb			mapper.map					svga_s3		64																																																							
DOS03083	Laser Squad	lasesqua			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03087	Last Action Hero	LastActi			openglnb			mapper.map					svga_s3		63							9000										mt32	.\mt32\SoundCanvas.sf2		.\mt32												true																							
DOS05653	Last Days of Doom	lastdoom			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS03089	Last Duel: Inter Planet War 2012	LastDue			openglnb			mapper.map					svga_s3									1500																																																
DOS03093	Last Half of Darkness	lasthalf			openglnb			mapper.map					svga_s3																				.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03094	Last Half of Darkness II	lasthlf2			openglnb			mapper.map					svga_s3		64																																																							
DOS03095	Last Half of Darkness III	lasthlf3			openglnb			mapper.map					svga_s3		64																																																							
DOS03096	Last Knight in Camelot	LastKnig			openglnb			mapper.map					svga_s3									30000																																																
DOS15586	Last Laibers	LastLaib			openglnb			mapper.map					svga_s3		63																																																							
DOS15791	The Last Man Alive	LastManA			openglnb			mapper.map	false				svga_s3		32							55000								20		mt32																											false											
DOS03097	Last Ninja 2: Back with a Vengeance	LastNinj			openglnb			mapper.map					svga_s3																																																									
DOS03099	Last Rites	LastRite			openglnb			mapper.map					svga_s3		63							max											.\mt32\SoundCanvas.sf2		.\mt32																																true			
DOS06921	The Last Warrior	LastWarr			openglnb			mapper.map					cga		8							300																																						4axis										
DOS15585	Las Vegas Solitaire	LasVegSo			openglnb			mapper.map					svga_s3		63																																																							
DOS15587	Lava Cap	LavaCap			openglnb			mapper.map					svga_s3		63																																																							
DOS08015	La Vuelta Ciclista 2000	LaVuelta			openglnb			mapper.map					svga_s3		63																																																							
DOS03105	The Lawnmower Man	lawnmow			openglnb			mapper.map					svga_s3		64							6000	500						2048	10																	true															true				none				
DOS03104	Lawn Mower	LawnMowe			openglnb			mapper.map					svga_s3		64																																																							
DOS07362	Lazarus	Lazaru97			openglnb			mapper-0.74.map					svga_s3		32							50000								20																																								
DOS06922	Lazer Beam Wars	LazBeamW			openglnb			mapper.map					svga_s3		8							600																																																
DOS04275	Relentless: Twinsen's Adventure	lba			openglnb			mapper.map					svga_s3		63							50000										mt32	.\mt32\SoundCanvas.sf2		.\mt32												true																							
DOS01426	Laura Bow 1: The Colonel's Bequest	lbow1			openglnb			mapper.map					svga_s3	auto														48000				auto															true					false		discrete			off													
DOS16044	Lost City of Atlantis, The	LCoA			openglnb			mapper.map					svga_s3									20000																																									false	false	false					
DOS15950	Leaper	leaper			openglnb			mapper.map					svga_s3		8																																																							
DOS03106	Learn to Add	LearntoA			openglnb			mapper.map					cga	auto	4							500						48000				auto																				false		discrete																
DOS03108	Leather Goddesses of Phobos 2: Gas Pump Girls Meet the Pulsating Inconvenience from Planet X!	leatherg			openglnb			mapper.map					svga_s3		63							9000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS17221	Leeds United Champions	leedsun			openglnb			mapper.map					svga_s3		63													49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS03109	Lee Trevino's Fighting Golf	LeeTrev			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03110	Le Fetiche Maya	lefemaya			openglnb			mapper.map				false	svga_s3				false																																																					
DOS02205	Legacy of the Ancients	legaanci			openglnb			mapper.map					svga_s3		64																																																							
DOS02206	The Legacy: Realm of Terror	legacy			openglnb			mapper.map					svga_s3		32							11000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS06141	Legend of the Silver Talisman	Legendo			openglnb			mapper.map					svga_s3		63							4000																																																
DOS03111	Legend of Myra	Legendof			openglnb			mapper.map					svga_s3									1200																																																
DOS03116	Legends	Legends			openglnb			mapper.map					svga_s3		32							10000																																																
DOS02208	Legend of Faerghail	legfaer			openglnb			mapper.map					svga_s3		64																																																							
DOS07484	The Legend Lives!	LegLives			openglnb			mapper.map					svga_s3		63							9000																																									false	false	false					
DOS03119	Legends of Murder: Volume 1 Stonedale Castle	legom1			openglnb			mapper.map					svga_s3		64																																																							
DOS03118	Legends of Murder II: Grey Haven	legom2			openglnb			mapper.map					svga_s3		8																																																							
DOS03113	Legend of the Red Dragon	legord			openglnb			mapper.map					svga_s3		64																																																							
DOS03114	Legend of the Red Dragon II: New World	legord2			openglnb			mapper.map					svga_s3		64																																																							
DOS06027	The Legend of Saladir	legosala			openglnb			mapper.map					svga_s3		64																																																							
DOS03115	Legend of the Sword	legswor			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS03120	Legends of Valour	legval			openglnb			mapper.map					svga_s3		63							10000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03137	Lemmings 2: The Tribes	lemm2			openglnb			mapper.map					svga_s3		63							12000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS03139	The Lemmings Chronicles	lemm3			openglnb			mapper.map	false				svga_s3		32							15000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32\												true												false											
DOS03138	Lemmings 3D	lemm3d			openglnb			mapper.map					svga_s3		64							max											.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS00642	3D Lemmings Winterland	lemmi3d			openglnb			mapper.map					svga_s3		64							18000											.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03136	Lemmings	lemmings			openglnb			mapper.map					vgaonly		32													49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS03803	Oh No! More Lemmings	lemmohno			openglnb			mapper.map					vgaonly		32													49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS03141	Lemonade Stand	Lemonade			openglnb			mapper.map					svga_s3		64																																																							
DOS03142	L'Empereur	lemperer			openglnb			mapper.map					svga_s3		64																																																							
DOS15181	Leningrad	Leningra			openglnb			mapper.map					svga_s3									30000																																																
DOS15589	Letter Drop	LetDrop			openglnb			mapper.map					svga_s3		63																																																							
DOS15590	Letter Drop 2	LetDrop2			openglnb			mapper.map					svga_s3		63																																																							
DOS03146	Lethal Tender	lethalt			openglnb			mapper.map					svga_s3									9000																										44100 start																						
DOS03147	Lethal Weapon	LethalWe			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS16045	LetterSlide	LetSlide			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32		sb1																				on													
DOS06142	Lettrix	Lettrix			openglnb			mapper.map					svga_s3																																																									
DOS03149	Letter Targets	letttarg			openglnb			mapper.map					svga_s3		64																																																							
DOS06143	Leo the Lion	LewLeon			openglnb			mapper.map					svga_s3		63							75000																																																
DOS03151	Lexi-Cross	lexicros			openglnb			mapper.map					svga_s3		32																		.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03092	The Last Express	lexpress			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS15591	Lexter	Lexter			openglnb			mapper.map					svga_s3		63																																																							
DOS03154	Leygref's Castle	leygcast			openglnb			mapper.map					svga_s3		64							600																																																
DOS03121	Leisure Genius presents Monopoly	lgpmonop			openglnb			mapper.map					svga_s3		64							1200																																																
DOS03164	Lighthouse: The Dark Being	lhouse			openglnb			mapper.map					svga_s3		64					dynamic		max	500						2048	10																	true															true				none				
DOS03155	LHX: Attack Chopper	LHXAttac			openglnb			mapper.map					svga_s3		64																																																							
DOS03156	Liberty or Death	libdeath			openglnb			mapper.map					svga_s3		64																																																							
DOS03157	Liero	Liero			openglnb			mapper.map					svga_s3									20000																																																
DOS03160	Life in the Fast Lane	Lifeinth			openglnb			mapper.map					svga_s3		64																																																							
DOS03161	LifesBattle	LifesBat			openglnb			mapper.map					svga_s3									30000																																																
DOS03165	Lightspeed	Lightspe			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS15592	Line123	Line123			openglnb			mapper.map					svga_s3		63																																																							
DOS00569	A Line in the Sand	linesand			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS16046	Line in the Sky	LineSky			openglnb			mapper.map					svga_s3		63							1400										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03167	LineWars II	LineWar2			openglnb			mapper.map					svga_s3									6000										mt32	.\mt32\SoundCanvas.sf2		.\mt32												true																							
DOS03166	LineWars	LineWars			openglnb			mapper.map					svga_s3		32																																																							
DOS15593	Link Four	LinkFour			openglnb			mapper.map					svga_s3		63																																																							
DOS03190	Links LS 1997	LinksLS1			openglnb			mapper.map					svga_s3		32							max																																													true			
DOS03192	Links: The Challenge of Golf	LinksThe			openglnb			mapper.map					svga_s3									6000																		5							true																							
DOS03193	Linley Henzell's Dungeon Crawl	linley			openglnb			mapper.map					svga_s3																																																									
DOS06669	Linux Tycoon	LinuxTyc			openglnb			mapper.map					svga_s3																																																									
DOS03194	Lin Wu's Challenge	linwu			openglnb			mapper.map					svga_s3																																																									
DOS03195	Lion	Lion			openglnb			mapper.map					svga_s3		64							max																																																
DOS15594	Liquidator	Liquidat			openglnb			mapper.map					svga_s3		63																																																							
DOS05380	Little Fighter	LitFight			openglnb			mapper.map					svga_s3																																																									
DOS16047	Little Willy	LitlWily			openglnb			mapper.map					svga_s3		32							9000																																																
DOS03200	Living Ball	LivingBa			openglnb			mapper.map					svga_s3		63							50000										mt32	.\mt32\SoundCanvas.sf2		.\mt32		sbpro2						false																											
DOS03202	Livingstone II	Livings2			openglnb			mapper.map					svga_s3																																																									
DOS03201	Livingstone, I Presume?	Livingst			openglnb			mapper.map					svga_s3																																																									
DOS15459	Liverpool: The Computer Game	Livrpool			openglnb			mapper.map					svga_s3		63																																																							
DOS03203	Llamatron: 2112	Llamatro			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03074	Lands of Lore: Guardians of Destiny	LLGD			openglnb			mapper.map					svga_s3		63							max				opengl	max	49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS00432	Legend of the Lost Jewel	llgdemo			openglnb			mapper.map					svga_s3									15000																																									false	false	false					
DOS03075	Lands of Lore: The Throne of Chaos	LLToC			openglnb			mapper.map					svga_s3		64													49716					.\mt32\SoundCanvas.sf2		.\mt32		sbpro1						false	dualopl2	nuked	49716																								
DOS06153	L-MAN	LMAN96			openglnb			mapper.map					svga_s3																																																									
DOS03144	Les Manley In: Search For The King	lmanking			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS03143	Les Manley In: Lost In L.A.	lmanla			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS03168	Links 386 CD	Lnks386C			openglnb			mapper.map					svga_s3		64							max																																																
DOS15492	Late Night Sexy TV Show	LNSTVS			openglnb			mapper.map					svga_s3		63																		.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03204	Loader Larry	loadlary			openglnb			mapper.map					svga_s3		64																																																							
DOS03205	Loadstar: The Legend of Tully Bodine	Loadstar			openglnb			mapper.map					svga_s3		32							55000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05923	Lock-On	LockOn			openglnb			mapper.map					svga_s3									1200																																																
DOS07767	Locman I	LocmanI			openglnb			mapper.map					svga_s3		63																																																							
DOS03206	Locomotion	locomoti			openglnb			mapper.map					svga_s3		64																																																							
DOS03207	Locus	Locus			openglnb			mapper.map					svga_s3		63							80000	40000	40000								mt32	.\mt32\SoundCanvas.sf2		.\mt32																																true			
DOS05924	Lode Runner	LodeRu83			openglnb			mapper.map					cga	auto	4							300						48000				auto																				false		discrete																
DOS03208	Lode Runner: The Legend Returns	LodeRu94			openglnb			mapper.map					svga_s3									30000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3gold	nuked	49716																								
DOS03222	Lords of Doom	LoDoom			openglnb			mapper.map					svga_s3																								sb1										true																							
DOS07777	Lords of Doom: Part One - The Black God	LODP196			openglnb			mapper.map					svga_s3		8																						sbpro1										true																							
DOS15599	Lord of Destruction: Part 1 - Demon Hordes of Death	LoDPart1			openglnb			mapper.map					svga_s3		63																																																							
DOS16048	Logan’s Fight	LoganFit			openglnb			mapper.map					svga_s3									max								20																																								
DOS03209	Log!cal	logical			openglnb			mapper.map					svga_s3		64																																																							
DOS15141	The Logic Master	LogiMast			openglnb			mapper.map					svga_s3																																																									
DOS03210	Logo	logo			openglnb			mapper.map					svga_s3																																																		false	false	false					
DOS03212	Lollypop	Lollypop			openglnb			mapper.map					svga_s3		63							15000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS15954	The Lords of Midnight	LOM			openglnb			mapper.map					svga_s3		64																																																							
DOS03223	Lords of Midnight	LOM3			openglnb			mapper.map					svga_s3		63							60000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03213	Lomax Boulders	LomaxBou			openglnb			mapper-0.74.map					svga_s3																	20										5																														
DOS03214	Lombard RAC Rally	LombardR			openglnb			mapper.map					svga_s3		64							900																																																
DOS00078	London	London			openglnb			mapper.map					svga_s3																																																									
DOS03215	Lone Eagle: Colombian Encounter	loneagle			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS03216	Lone Wolf: The Mirror of Death	LoneWolf			openglnb			mapper.map					svga_s3																																																									
DOS01512	Conquests of the Longbow: The Legend of Robin Hood	longbow			openglnb			mapper.map	false				svga_s3									9000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true																							
DOS03217	Loom	loom			openglnb			mapper.map	false				svga_s3		32							30000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true										on		false											
DOS03218	Loopy	loopy			openglnb			mapper.map					svga_s3		64																																																							
DOS03219	Loopz	loopz			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03221	Lords of Conquest	lordofcq			openglnb			mapper.map					cga	auto	4							500						48000				auto																				false		discrete																
DOS03224	Lords of the Realm	lordofrm			openglnb			mapper.map					svga_s3		63							20000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																true			
DOS03227	Lords of the Realm II	lordorm2			openglnb			mapper.map					svga_s3		64							75000																																													true			
DOS03228	Lorna	Lorna			openglnb			mapper.map					svga_s3																																																									
DOS03230	Los Justicieros	LosJusti			openglnb			mapper.map					svga_s3									55000																																																
DOS00179	Lost (Jeffrey Hersh)	Lost93			openglnb			mapper.map					svga_s3																																																									
DOS16049	Lost (Digital Reality)	Lost932			openglnb			mapper.map					svga_s3																																																									
DOS03233	Lost Adventures of Kroz	LostAdve			openglnb			mapper.map					svga_s3																																																									
DOS03238	Lost Eden	losteden			openglnb			mapper.map					svga_s3		64							9000	500						2048	10																	true															true				none				
DOS03244	Lost Patrol	lostpatr			openglnb			mapper.map					svga_s3		64																																																							
DOS15600	Los Tres Mosqueteros	LosTres			openglnb			mapper.map					svga_s3																	20																																								
DOS03243	Lost in Time	losttime			openglnb			mapper.map					svga_s3		32							20000																		5																														
DOS07288	Lost Tomb	LostTomb			openglnb			mapper.map					pcjr		8							175																																						2axis										
DOS06929	Losing Your Grip	LosYGrip			openglnb			mapper.map					svga_s3																																																									
DOS06368	Lumpies of Lotis IV	Lotis			openglnb			mapper.map					svga_s3		8							1500																																																
DOS06926	Legacy of the Necromancer: Part I - The Adventurers' Museum	LotNP1			openglnb			mapper.map					svga_s3																																																									
DOS06925	Legacy of the Necromancer: Part II: The Palace of the Necromancer	LotNP2			openglnb			mapper.map					svga_s3																																																									
DOS06924	Legacy of the Necromancer: Part III: The Dark Tower	LotNP3			openglnb			mapper.map					svga_s3																																																									
DOS06154	Lots -o- $lot$	LotsoSlt			openglnb			mapper.map					svga_s3																																																									
DOS03250	Lotus: The Ultimate Challenge	LotusThe			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS06436	LOVEDOS	LOVEDOS			openglnb			mapper.map					svga_s3		64							50000																																																
DOS03251	Love's Fiery Imbroglio	lovefire			openglnb			mapper.map					svga_s3		64																																																							
DOS03252	Low Blow	LowBlow			openglnb			mapper.map					svga_s3		63																																																							
DOS15595	Fisher-Price: Little People Bowling Alley	LPBowlin			openglnb			mapper.map					svga_s3		63																																																							
DOS15596	Fisher-Price: Little People Farm	LPFarm			openglnb			mapper.map					svga_s3									9000								25																											on													
DOS15597	Fisher-Price: Little People Main Street	LPMainSt			openglnb			mapper.map					svga_s3		63							6000											.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS07926	Lode Runner Live	LRL95			openglnb			mapper.map					svga_s3		63																																																							
DOS06930	L. Runner II	LRunn2			openglnb			mapper.map					svga_s3									1200																																																
DOS03128	Leisure Suit Larry in the Land of the Lounge Lizards	LSL1			openglnb			mapper.map					tandy		8								500						2048	10																	true															true				none				
DOS03122	Leisure Suit Larry: In the Land of the Lounge Lizards (SCI Remake)	LSL1VGA			openglnb			mapper.map	false				svga_s3									10000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS03126	Leisure Suit Larry Goes Looking for Love (in Several Wrong Places)	LSL2			openglnb			mapper.map					svga_s3	auto														48000				auto															true					false		discrete			off													
DOS03127	Leisure Suit Larry 3: Passionate Patti in Pursuit of the Pulsating Pectorals	LSL3			openglnb			mapper.map					svga_s3	auto								6000						48000				auto															true					false		discrete			off													
DOS03123	Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work	LSL5			openglnb			mapper.map	false				svga_s3									9000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true										on		false											
DOS03124	Leisure Suit Larry 6: Shape Up or Slip Out!	LSL6CD			openglnb			mapper.map					svga_s3		64							max	500										.\mt32\SoundCanvas.sf2		.\mt32\rev0												true																							
DOS03129	Leisure Suit Larry 7: Love for Sail!	LSL7DOS			openglnb			mapper.map					svga_s3		32							45000	500						2048	10																	true															true				none				
DOS07380	Laser Chess (1987)	lsrchs87			openglnb			mapper.map					svga_s3		32																																																							
DOS03198	Little Monk	LtleMonk			openglnb			mapper.map					svga_s3									15000																																																
DOS03263	Lucky's Casino Adventure	luckcadv			openglnb			mapper.map					svga_s3		63							6000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03262	Lucky Luke (1987)	luckluke			openglnb			mapper.map					svga_s3																																																									
DOS03261	Lucky Luke (1997)	LuckyLuk			openglnb			mapper.map					svga_s3									55000																																																
DOS06932	Lucky Streak	LuckyStr			openglnb			mapper.map					svga_s3																																																									
DOS15601	Luffe	Luffe			openglnb			mapper.map					svga_s3		63																																																							
DOS03265	Luigi en Circusland	LuigienC			openglnb			mapper.map					svga_s3									3000																																						none										
DOS03266	Luigi & Spaghetti	LuigiSpa			openglnb			mapper.map					svga_s3																																																									
DOS15602	Lunar Commander 2 (1995)	LunaCom2			openglnb			mapper.map					svga_s3		63							40000															sbpro1																																	
DOS03267	Lunar Command	lunacomm			openglnb			mapper.map					svga_s3																																																									
DOS03268	Lunar Explorer: A Space Flight Simulator	LunarExp			openglnb			mapper.map					ega									900						49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS03269	Lunar Take	LunarTak			openglnb			mapper.map					svga_s3									300																																																
DOS06935	Lunar Landing	LunLand			openglnb			mapper.map					cga									300																																																
DOS06934	Lunar Lander	LunLnd95			openglnb			mapper.map					svga_s3		63																																																							
DOS03272	Lure of the Temptress	lure			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS17642	Lurid Land	LuriLand			openglnb			mapper.map					svga_s3		64							75000																																																
DOS03273	The Lurking Horror	lurkingh			openglnb			mapper.map					svga_s3										500						2048	10																	true															true				none				
DOS15603	Luxman	Luxman			openglnb			mapper.map					svga_s3		63																																																							
DOS03080	Larry Vales: Traffic Division	lvale1			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS03079	Larry Vales II: Dead Girls are Easy	lvale2			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS03103	Las Vegas Video Poker	lvvpoker			openglnb			mapper.map					svga_s3		64																																																							
DOS03274	Lychnis	Lychnis			openglnb			mapper.map					svga_s3									15000								20							sbpro2																																	
DOS16050	Lynq	Lynq			openglnb			mapper.map					svga_s3		63							30000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS03275	M1 Tank Platoon	m1tank			openglnb			mapper.map					svga_s3		8							3000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on						false	false	false					
DOS03277	Macadam Bumper	MacadamB			openglnb			mapper.map					svga_s3		64							900																																																
DOS03279	Mach 3	Mach3			openglnb			mapper.map					cga	auto	4							500						48000				auto																				false		discrete																
DOS15604	Machine Nation	MachNati			openglnb			mapper.map					svga_s3		63																																																							
DOS03280	Machiavelli The Prince	machprin			openglnb			mapper.map					svga_s3		64													48000					.\mt32\SoundCanvas.sf2		.\mt32		sbpro2									48000																								
DOS00180	Madam Fifi's Whorehouse I: The Next Day!	MadamFif			openglnb			mapper.map					svga_s3																																																									
DOS03281	Mad Cow Man and Deep Fried Beef Fat Boy	MadCow			openglnb			mapper.map					svga_s3										500						2048	10																	true															true	false	false	false	none				
DOS03282	Madden NFL Football: Limited Edition	MaddenFo			openglnb			mapper.map					svga_s3									60000																																																
DOS03283	Madden NFL '97	MaddenNF			openglnb			mapper.map					svga_s3		64							max																																													true			
DOS03284	Mad Dog II: The Lost Gold	MadDogII			openglnb			mapper.map					svga_s3									8000															sbpro1																																	
DOS03285	Mad Dog McCree	MadDogMc			openglnb			mapper.map					svga_s3									12000																																																
DOS00732	The Adventures of Maddog Williams in the Dungeons of Duridian	maddogw			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS08012	The Incredible Adventure of Mad Mac	MadMac			openglnb			mapper.map					svga_s3		63							25000																																																
DOS07922	Mad Mac II	MadMac2			openglnb			mapper.map					svga_s3		63							30000																																																
DOS06028	Madman	madman			openglnb			mapper.map					svga_s3		64							7000																																																
DOS15606	MadMaze	MadMaz89			openglnb			mapper.map					svga_s3		63																																																							
DOS03286	Mad Mix Game	MadMix			openglnb			mapper.map					svga_s3									300																																																
DOS03287	Mad Mix 2: En el castillo de los fantasmas	MadMix2E			openglnb			mapper.map					svga_s3																																																									
DOS15605	Mad Painter!	MadPaint			openglnb			mapper.map					svga_s3		63							600																																																
DOS03289	Mad Paradox	madpara			openglnb			mapper.map					svga_s3		64																																																							
